Employee_ID,Age,Experience_Years,Education,Department,Job_Level,Performance_Rating,Projects_Completed,Certifications,Weekly_Work_Hours,Remote_Work,City_Tier,Job_Satisfaction,Salary_LPA,Salary_Status
1971,11972,52,30,Diploma,IT,8,4.4,28,13,49.5,No,Tier 1,1,2.5,High
1972,11973,31,8,Bachelor,Operations,4,4.3,14,5,45.4,No,Tier 1,4,1.65,Low
1973,11974,30,8,Master,Finance,3,3.3,4,3,48.5,No,Tier 1,4,1.48,Low
1974,11975,29,2,Bachelor,Operations,2,3.7,6,0,44.2,Yes,Tier 2,3,1.0,Low
1975,11976,34,9,Bachelor,IT,3,3.4,13,6,38.8,Yes,Tier 2,4,1.48,Low
1976,11977,33,12,Bachelor,HR,5,3.8,14,4,51.9,No,Tier 2,5,1.83,Low
1977,11978,45,25,Master,Marketing,8,2.8,20,11,41.0,Yes,Tier 1,2,2.5,High
1978,11979,22,0,Diploma,IT,2,2.7,6,1,47.0,Yes,Tier 2,2,0.81,Low
1979,11980,55,34,High School,Operations,10,4.0,32,14,48.4,Yes,Tier 2,3,2.5,High
1980,11981,27,3,Bachelor,IT,2,4.1,6,3,43.0,No,Tier 1,3,1.16,Low
1981,11982,41,15,Bachelor,IT,4,3.2,15,6,37.4,No,Tier 1,4,1.87,Low
1982,11983,38,15,Diploma,IT,4,3.0,20,5,39.6,No,Tier 1,1,1.74,Low
1983,11984,23,0,Bachelor,HR,2,4.2,4,2,46.4,No,Tier 3,3,0.76,Low
1984,11985,59,37,Bachelor,Sales,10,3.0,32,13,45.7,No,Tier 3,3,2.5,High
1985,11986,31,7,High School,Sales,3,3.5,7,5,49.5,No,Tier 2,3,1.13,Low
1986,11987,59,37,Bachelor,IT,10,3.5,34,13,48.7,No,Tier 3,4,2.5,High
1987,11988,44,19,Master,HR,5,2.5,21,8,38.2,No,Tier 2,5,2.08,Low
1988,11989,39,19,Diploma,HR,6,3.6,18,7,50.2,Yes,Tier 3,3,2.11,High
1989,11990,24,4,Bachelor,IT,3,3.6,5,3,37.9,No,Tier 1,5,1.23,Low
1990,11991,46,26,Master,Operations,7,3.7,27,9,46.0,Yes,Tier 2,4,2.5,High
1991,11992,58,31,Bachelor,Operations,8,3.6,26,12,55.1,Yes,Tier 2,1,2.5,High
1992,11993,52,30,Master,Finance,9,4.9,32,8,44.6,No,Tier 2,2,2.5,High
1993,11994,59,35,Bachelor,IT,9,4.3,29,12,34.1,Yes,Tier 1,2,2.5,High
1994,11995,56,36,Bachelor,Finance,10,3.5,29,13,41.4,No,Tier 1,2,2.5,High
1995,11996,60,36,High School,Operations,10,3.6,29,13,53.9,No,Tier 1,2,2.5,High
1996,11997,57,35,Master,Operations,9,4.6,28,15,42.0,Yes,Tier 1,4,2.5,High
1997,11998,53,26,Master,IT,8,4.1,23,9,49.6,No,Tier 1,2,2.5,High
1998,11999,56,31,High School,Finance,9,2.7,27,14,38.2,No,Tier 2,4,2.5,High
1999,12000,23,0,Bachelor,Finance,2,4.1,6,0,41.2,Yes,Tier 3,1,0.82,Low
2000,12001,29,5,PhD,IT,2,4.3,9,2,41.9,No,Tier 2,3,1.32,Low
2001,12002,28,1,Bachelor,Finance,1,4.6,3,0,52.8,No,Tier 3,3,0.81,Low
2002,12003,53,26,Bachelor,Marketing,8,3.2,32,11,41.5,Yes,Tier 3,3,2.5,High
2003,12004,26,1,Master,Operations,2,3.2,3,2,33.6,Yes,Tier 1,4,0.94,Low
2004,12005,59,37,Master,Sales,10,2.9,32,14,54.9,Yes,Tier 1,4,2.5,High
2005,12006,24,2,Bachelor,HR,1,3.7,1,2,44.1,Yes,Tier 1,4,0.91,Low
2006,12007,33,10,Master,Finance,3,4.0,11,5,46.3,Yes,Tier 3,1,1.53,Low
2007,12008,22,0,Master,Finance,2,3.2,4,2,35.0,No,Tier 1,5,0.92,Low
2008,12009,25,3,Bachelor,HR,2,3.4,2,5,44.3,Yes,Tier 2,4,1.03,Low
2009,12010,47,25,Bachelor,Finance,7,2.2,22,9,43.1,No,Tier 1,4,2.5,High
2010,12011,52,31,Bachelor,HR,8,4.5,29,14,38.2,Yes,Tier 3,3,2.5,High
2011,12012,41,21,PhD,IT,6,2.5,18,10,46.3,No,Tier 1,2,2.44,High
2012,12013,28,5,Master,Marketing,3,3.7,5,4,34.5,No,Tier 3,2,1.15,Low
2013,12014,58,32,High School,Marketing,10,3.7,31,13,38.1,No,Tier 1,1,2.5,High
2014,12015,28,5,Master,Operations,2,3.5,4,0,49.1,No,Tier 1,2,1.12,Low
2015,12016,23,0,Bachelor,Sales,1,3.5,1,1,39.4,Yes,Tier 2,5,0.76,Low
2016,12017,23,0,High School,Finance,2,2.8,3,1,40.5,No,Tier 3,3,0.57,Low
2017,12018,42,21,Bachelor,Sales,7,3.3,22,11,43.5,Yes,Tier 2,1,2.45,High
2018,12019,26,0,Bachelor,IT,1,4.1,4,1,41.1,Yes,Tier 3,2,0.82,Low
2019,12020,22,0,Master,Marketing,1,4.3,2,1,46.5,Yes,Tier 2,2,0.9,Low
2020,12021,43,21,Diploma,IT,6,3.2,19,8,43.9,No,Tier 2,3,2.32,High
2021,12022,22,2,Master,IT,2,2.5,7,1,35.5,Yes,Tier 1,1,0.95,Low
2022,12023,58,34,Bachelor,Finance,9,3.0,32,12,39.3,No,Tier 1,3,2.5,High
2023,12024,37,10,High School,IT,4,4.7,11,6,38.8,No,Tier 1,1,1.49,Low
2024,12025,55,29,PhD,Marketing,9,3.0,26,9,40.7,No,Tier 3,2,2.5,High
2025,12026,54,29,Bachelor,Sales,8,3.4,26,12,43.6,Yes,Tier 3,3,2.5,High
2026,12027,43,16,Bachelor,Marketing,5,4.4,14,6,44.5,Yes,Tier 2,3,1.97,Low
2027,12028,50,24,Bachelor,Finance,8,3.2,22,11,31.2,Yes,Tier 1,5,2.5,High
2028,12029,28,6,Master,Marketing,2,3.4,7,4,48.1,Yes,Tier 1,3,1.27,Low
2029,12030,42,21,Bachelor,HR,7,4.0,20,7,42.5,No,Tier 3,1,2.29,High
2030,12031,56,29,Diploma,Sales,8,4.6,25,11,37.4,No,Tier 1,5,2.5,High
2031,12032,25,0,Diploma,HR,1,3.1,4,2,47.8,No,Tier 3,3,0.65,Low
2032,12033,33,11,Bachelor,HR,3,4.4,14,5,32.5,No,Tier 1,3,1.53,Low
2033,12034,49,27,Master,Operations,7,3.3,24,11,35.1,No,Tier 1,5,2.5,High
2034,12035,51,30,Bachelor,Finance,9,2.9,25,11,53.6,Yes,Tier 3,2,2.5,High
2035,12036,36,13,Diploma,IT,5,3.7,15,7,43.7,No,Tier 1,3,1.86,Low
2036,12037,50,23,Diploma,HR,7,2.7,22,10,39.3,Yes,Tier 1,4,2.42,High
2037,12038,36,9,Bachelor,Marketing,3,3.8,9,4,43.5,No,Tier 3,2,1.42,Low
2038,12039,32,9,PhD,IT,4,5.0,14,5,42.1,No,Tier 2,3,1.8,Low
2039,12040,37,17,Bachelor,Marketing,6,4.2,15,6,43.2,No,Tier 2,2,2.1,High
2040,12041,36,16,PhD,Marketing,6,3.4,11,9,45.4,No,Tier 2,1,2.16,High
2041,12042,32,9,Bachelor,IT,3,4.2,8,8,42.0,No,Tier 1,2,1.55,Low
2042,12043,28,3,Diploma,IT,2,2.9,9,2,44.8,No,Tier 1,5,1.04,Low
2043,12044,40,16,Master,Marketing,5,3.0,15,7,42.2,No,Tier 2,3,2.05,Low
2044,12045,23,1,Bachelor,Finance,1,3.4,3,3,38.9,No,Tier 1,2,0.77,Low
2045,12046,36,12,Master,Sales,5,3.6,13,7,37.5,Yes,Tier 1,4,1.89,Low
2046,12047,50,28,PhD,Operations,8,2.7,28,11,49.6,Yes,Tier 2,1,2.5,High
2047,12048,43,20,High School,Sales,7,3.3,19,7,46.2,No,Tier 1,1,2.16,High
2048,12049,48,28,High School,Finance,9,3.4,27,13,48.2,No,Tier 2,2,2.5,High
2049,12050,60,35,Master,Operations,10,4.5,31,14,43.0,No,Tier 1,5,2.5,High
2050,12051,25,5,Bachelor,IT,3,2.7,8,3,44.1,Yes,Tier 1,1,1.25,Low
2051,12052,40,16,Diploma,Operations,6,2.6,16,6,42.1,Yes,Tier 1,2,1.93,Low
2052,12053,60,40,High School,Marketing,10,3.6,34,15,48.8,Yes,Tier 3,2,2.5,High
2053,12054,21,0,High School,Sales,2,4.2,4,0,41.3,No,Tier 1,1,0.71,Low
2054,12055,50,25,Master,Operations,7,3.9,22,11,38.1,Yes,Tier 2,2,2.5,High
2055,12056,41,17,Diploma,Marketing,6,3.7,13,8,45.6,Yes,Tier 2,2,2.06,Low
2056,12057,40,15,Bachelor,Finance,5,3.3,15,7,42.2,No,Tier 1,4,1.97,Low
2057,12058,26,0,Bachelor,Operations,2,3.9,1,0,44.2,No,Tier 2,2,0.82,Low
2058,12059,42,20,Bachelor,Marketing,6,4.0,20,9,46.6,Yes,Tier 3,2,2.32,High
2059,12060,38,18,High School,Finance,5,3.3,17,8,40.1,No,Tier 2,5,1.93,Low
2060,12061,28,3,Master,IT,1,2.9,9,2,41.9,No,Tier 1,1,1.09,Low
2061,12062,59,38,High School,Finance,10,2.9,33,15,41.4,No,Tier 2,5,2.5,High
2062,12063,52,25,Master,Finance,8,4.1,23,10,49.4,No,Tier 2,3,2.5,High
2063,12064,53,33,Master,Sales,10,2.5,26,12,43.1,No,Tier 1,5,2.5,High
2064,12065,36,14,Bachelor,Marketing,4,4.6,11,5,43.8,Yes,Tier 1,3,1.73,Low
2065,12066,32,7,Bachelor,Operations,2,3.2,4,4,37.2,Yes,Tier 1,3,1.2,Low
2066,12067,58,34,Bachelor,Sales,9,3.7,33,12,46.7,No,Tier 1,5,2.5,High
2067,12068,54,32,Bachelor,HR,10,4.0,27,12,45.1,No,Tier 1,4,2.5,High
2068,12069,34,13,Master,Finance,4,3.1,17,7,38.8,Yes,Tier 2,5,1.76,Low
2069,12070,56,31,Master,HR,8,3.2,21,13,52.6,Yes,Tier 1,1,2.5,High
2070,12071,53,27,Bachelor,Sales,8,3.6,28,11,44.7,No,Tier 3,5,2.5,High
2071,12072,43,17,Bachelor,Marketing,5,2.9,16,8,39.9,Yes,Tier 2,4,1.99,Low
2072,12073,22,0,Master,Sales,2,2.8,4,1,43.0,No,Tier 3,5,0.87,Low
2073,12074,41,21,PhD,Marketing,7,2.9,17,7,41.2,Yes,Tier 2,4,2.43,High
2074,12075,22,0,Bachelor,Marketing,2,4.3,4,1,50.7,No,Tier 1,1,1.06,Low
2075,12076,47,24,Bachelor,IT,8,3.8,21,11,47.7,Yes,Tier 2,2,2.5,High
2076,12077,29,4,Bachelor,Finance,3,3.0,3,4,45.3,Yes,Tier 3,4,1.1,Low
2077,12078,21,0,PhD,Sales,1,4.1,1,2,51.6,Yes,Tier 1,4,0.96,Low
2078,12079,31,5,Diploma,Marketing,2,3.0,4,1,37.8,No,Tier 1,4,0.95,Low
2079,12080,23,0,Bachelor,Sales,2,2.2,4,2,46.9,Yes,Tier 1,1,0.85,Low
2080,12081,43,18,Bachelor,Sales,6,4.0,16,6,45.7,No,Tier 1,3,2.24,High
2081,12082,46,20,Bachelor,Marketing,6,4.6,15,7,41.8,No,Tier 1,4,2.25,High
2082,12083,24,2,Bachelor,Operations,1,3.9,6,1,41.9,No,Tier 1,1,0.88,Low
2083,12084,38,11,PhD,HR,4,2.3,6,4,47.6,Yes,Tier 1,2,1.6,Low
2084,12085,26,1,High School,Finance,1,3.5,7,3,47.2,No,Tier 2,4,0.78,Low
2085,12086,55,31,Bachelor,Finance,8,3.3,33,12,35.9,No,Tier 1,3,2.5,High
2086,12087,42,15,High School,Operations,5,3.7,12,5,52.1,Yes,Tier 2,1,1.87,Low
2087,12088,35,12,Diploma,IT,4,2.9,15,5,48.7,No,Tier 2,2,1.57,Low
2088,12089,42,18,Bachelor,Operations,5,3.3,18,8,41.6,No,Tier 2,3,2.11,High
2089,12090,57,30,Bachelor,IT,8,2.6,26,12,39.0,No,Tier 1,2,2.5,High
2090,12091,32,11,Bachelor,IT,3,3.6,11,5,48.6,Yes,Tier 2,3,1.54,Low
2091,12092,58,32,Bachelor,Operations,10,2.6,30,11,45.5,No,Tier 1,5,2.5,High
2092,12093,38,17,High School,Finance,5,3.8,17,7,46.6,Yes,Tier 1,5,2.0,Low
2093,12094,55,35,Bachelor,HR,10,3.0,25,16,45.9,Yes,Tier 2,5,2.5,High
2094,12095,50,30,PhD,Finance,8,1.5,32,10,49.1,Yes,Tier 1,2,2.5,High
2095,12096,44,17,PhD,Finance,6,4.0,18,8,47.3,Yes,Tier 1,5,2.39,High
2096,12097,50,29,Bachelor,Finance,9,3.8,26,14,40.3,No,Tier 1,1,2.5,High
2097,12098,34,9,Bachelor,Operations,3,4.4,8,4,40.0,No,Tier 1,1,1.42,Low
2098,12099,26,2,Master,Operations,2,2.1,4,4,44.8,Yes,Tier 1,5,1.02,Low
2099,12100,23,2,High School,Operations,2,3.1,8,1,54.4,Yes,Tier 3,3,0.92,Low
2100,12101,36,16,Master,Finance,6,3.6,16,4,42.3,Yes,Tier 1,3,2.13,High
2101,12102,27,6,PhD,HR,3,3.9,9,3,44.8,No,Tier 2,2,1.42,Low
2102,12103,34,9,High School,IT,4,2.5,7,4,47.5,No,Tier 2,3,1.36,Low
2103,12104,29,8,Diploma,Sales,3,3.8,9,2,40.9,Yes,Tier 2,4,1.21,Low
2104,12105,35,11,PhD,IT,4,3.1,12,5,47.0,No,Tier 3,3,1.77,Low
2105,12106,41,18,Bachelor,IT,6,2.3,19,9,43.1,Yes,Tier 3,1,2.1,High
2106,12107,55,30,High School,Sales,8,3.0,26,11,49.2,No,Tier 2,3,2.5,High
2107,12108,22,2,Bachelor,Finance,1,3.8,7,2,38.3,No,Tier 3,2,0.84,Low
2108,12109,47,23,Bachelor,HR,7,2.3,19,11,54.6,Yes,Tier 1,3,2.49,High
2109,12110,22,1,Master,HR,1,3.9,4,1,41.4,No,Tier 2,2,0.77,Low
2110,12111,55,34,Master,IT,9,3.7,30,14,45.6,Yes,Tier 3,4,2.5,High
2111,12112,38,15,PhD,Sales,4,3.3,11,4,43.0,Yes,Tier 2,5,1.86,Low
2112,12113,34,14,Bachelor,Marketing,4,2.4,14,5,37.6,No,Tier 3,4,1.59,Low
2113,12114,40,20,Bachelor,Finance,6,2.5,18,8,47.2,No,Tier 1,1,2.27,High
2114,12115,38,16,Bachelor,IT,5,3.2,19,8,41.7,No,Tier 1,4,2.04,Low
2115,12116,30,10,Bachelor,HR,4,2.8,10,4,45.6,No,Tier 3,4,1.49,Low
2116,12117,45,22,Diploma,Operations,7,3.3,21,8,39.0,No,Tier 1,1,2.35,High
2117,12118,22,0,PhD,Operations,1,4.1,1,2,41.7,Yes,Tier 2,1,0.89,Low
2118,12119,45,23,Master,Sales,6,3.3,22,10,41.5,Yes,Tier 1,5,2.5,High
2119,12120,53,31,Bachelor,Sales,9,3.3,27,11,45.8,No,Tier 2,5,2.5,High
2120,12121,56,35,Bachelor,IT,9,3.3,29,13,44.5,No,Tier 3,3,2.5,High
2121,12122,51,30,Diploma,Marketing,9,4.2,34,13,42.1,Yes,Tier 1,2,2.5,High
2122,12123,34,14,Bachelor,HR,4,4.3,13,5,41.2,No,Tier 1,1,1.81,Low
2123,12124,21,0,Master,IT,2,3.8,2,2,44.6,No,Tier 1,4,1.01,Low
2124,12125,36,9,Bachelor,Marketing,4,3.6,12,4,44.0,Yes,Tier 3,4,1.52,Low
2125,12126,23,2,PhD,Sales,1,3.6,3,4,43.6,No,Tier 2,5,1.03,Low
2126,12127,55,32,Bachelor,Operations,9,4.4,30,13,52.8,Yes,Tier 1,2,2.5,High
2127,12128,26,0,Bachelor,Finance,1,3.8,4,3,45.8,No,Tier 1,1,0.87,Low
2128,12129,45,24,Master,Operations,7,4.5,23,9,52.6,No,Tier 3,5,2.5,High
2129,12130,33,8,Diploma,HR,4,3.2,15,5,42.7,No,Tier 3,2,1.37,Low
2130,12131,54,29,Bachelor,HR,8,2.6,24,12,42.8,Yes,Tier 1,1,2.5,High
2131,12132,28,7,Bachelor,Operations,3,3.1,12,4,40.5,No,Tier 1,4,1.3,Low
2132,12133,41,19,Bachelor,Operations,5,3.1,19,7,44.5,No,Tier 2,4,2.17,High
2133,12134,54,28,Master,Marketing,9,4.5,28,11,41.4,Yes,Tier 2,5,2.5,High
2134,12135,24,0,Bachelor,IT,1,4.0,4,0,40.7,Yes,Tier 3,2,0.75,Low
2135,12136,45,23,Master,Sales,6,3.1,26,11,33.5,No,Tier 2,4,2.47,High
2136,12137,35,11,Bachelor,Marketing,4,4.0,11,4,50.3,No,Tier 2,2,1.68,Low
2137,12138,24,0,Bachelor,Finance,1,3.4,4,1,41.1,Yes,Tier 2,5,0.74,Low
2138,12139,32,7,Master,Operations,2,4.6,12,2,50.4,Yes,Tier 3,3,1.25,Low
2139,12140,52,29,Diploma,Finance,8,3.3,25,12,42.5,Yes,Tier 1,2,2.5,High
2140,12141,52,30,Diploma,Finance,8,2.5,30,12,46.2,Yes,Tier 1,2,2.5,High
2141,12142,48,28,Bachelor,Marketing,8,3.4,25,10,43.4,No,Tier 1,5,2.5,High
2142,12143,33,8,Bachelor,Sales,4,3.3,6,1,45.1,Yes,Tier 3,3,1.34,Low
2143,12144,51,28,High School,HR,8,2.6,22,10,38.0,Yes,Tier 2,4,2.5,High
2144,12145,34,11,Bachelor,IT,4,3.9,12,6,48.9,No,Tier 1,1,1.76,Low
2145,12146,40,18,Bachelor,HR,5,4.4,20,8,41.2,Yes,Tier 2,5,2.12,High
2146,12147,38,15,Bachelor,Sales,4,2.8,10,6,47.6,No,Tier 1,1,1.81,Low
2147,12148,49,27,PhD,HR,8,4.1,25,10,35.7,No,Tier 1,3,2.5,High
2148,12149,26,0,Bachelor,Operations,2,3.1,5,0,39.2,No,Tier 1,3,0.85,Low
2149,12150,52,31,Master,Operations,9,3.5,25,13,44.9,No,Tier 2,2,2.5,High
2150,12151,49,24,Diploma,Marketing,8,3.4,21,8,42.2,Yes,Tier 2,1,2.5,High
2151,12152,22,0,Bachelor,Finance,2,3.5,4,1,45.3,Yes,Tier 3,1,0.82,Low
2152,12153,43,22,Master,Sales,6,3.8,23,8,44.0,No,Tier 3,3,2.5,High
2153,12154,39,14,Bachelor,Sales,5,2.8,18,7,52.1,No,Tier 1,1,1.96,Low
2154,12155,51,29,Master,HR,9,4.3,25,12,45.7,Yes,Tier 2,4,2.5,High
2155,12156,25,0,Bachelor,Marketing,1,3.8,1,1,40.8,No,Tier 1,3,0.72,Low
2156,12157,39,13,High School,HR,4,4.0,18,7,41.0,No,Tier 1,2,1.65,Low
2157,12158,54,32,Bachelor,HR,10,3.0,27,10,49.0,Yes,Tier 1,2,2.5,High
2158,12159,30,9,Bachelor,Sales,4,2.8,11,4,35.4,No,Tier 1,2,1.4,Low
2159,12160,45,25,Master,HR,8,4.3,28,9,45.8,No,Tier 1,1,2.5,High
2160,12161,22,2,Diploma,Finance,1,2.7,6,3,37.4,No,Tier 1,3,0.78,Low
2161,12162,31,4,PhD,HR,3,3.6,8,3,48.5,No,Tier 2,2,1.31,Low
2162,12163,51,24,PhD,Finance,7,4.2,25,10,40.8,No,Tier 1,3,2.5,High
2163,12164,35,10,Diploma,Sales,3,3.4,12,4,45.6,Yes,Tier 2,1,1.39,Low
2164,12165,29,9,Bachelor,Marketing,3,4.3,12,5,43.2,Yes,Tier 1,4,1.5,Low
2165,12166,43,21,Master,Operations,6,3.3,19,7,36.1,Yes,Tier 1,4,2.33,High
2166,12167,39,16,PhD,Finance,6,2.7,19,6,46.2,No,Tier 1,4,2.27,High
2167,12168,29,7,Bachelor,Marketing,2,3.7,10,4,39.4,No,Tier 1,1,1.32,Low
2168,12169,55,32,Bachelor,Marketing,9,3.6,25,11,47.0,No,Tier 1,2,2.5,High
2169,12170,41,20,Bachelor,Finance,7,5.0,20,9,38.0,No,Tier 2,1,2.36,High
2170,12171,29,5,Master,Sales,2,2.9,2,3,44.2,No,Tier 2,3,1.09,Low
2171,12172,48,25,Bachelor,IT,8,3.3,25,9,43.2,No,Tier 1,4,2.5,High
2172,12173,27,7,Master,Marketing,2,3.0,8,2,40.0,Yes,Tier 1,3,1.25,Low
2173,12174,36,14,High School,Marketing,5,3.4,19,7,49.9,No,Tier 3,1,1.8,Low
2174,12175,36,15,High School,Sales,4,3.4,16,3,43.2,No,Tier 1,5,1.67,Low
2175,12176,53,33,Bachelor,Sales,9,2.9,32,11,40.9,No,Tier 1,5,2.5,High
2176,12177,24,3,Bachelor,HR,2,3.8,3,4,44.5,Yes,Tier 2,1,1.09,Low
2177,12178,24,0,Bachelor,Sales,1,3.4,5,1,35.7,No,Tier 2,2,0.69,Low
2178,12179,59,33,Bachelor,Marketing,9,4.4,28,13,55.3,No,Tier 2,3,2.5,High
2179,12180,60,38,Bachelor,Finance,10,3.1,36,15,37.6,Yes,Tier 2,1,2.5,High
2180,12181,37,12,Diploma,IT,4,4.7,10,5,45.8,Yes,Tier 1,1,1.65,Low
2181,12182,57,35,Bachelor,HR,9,3.7,31,11,43.3,Yes,Tier 1,5,2.5,High
2182,12183,59,32,PhD,Finance,10,4.3,26,11,48.9,No,Tier 1,4,2.5,High
2183,12184,49,25,Bachelor,IT,8,3.6,23,8,43.9,Yes,Tier 2,4,2.5,High
2184,12185,56,34,Bachelor,IT,10,3.0,35,13,39.8,Yes,Tier 3,2,2.5,High
2185,12186,58,31,Bachelor,IT,9,3.3,30,13,33.7,No,Tier 1,2,2.5,High
2186,12187,59,34,PhD,Operations,10,2.6,30,12,34.1,No,Tier 1,2,2.5,High
2187,12188,57,34,Diploma,Finance,9,3.4,24,13,41.8,No,Tier 1,5,2.5,High
2188,12189,55,34,Master,HR,10,3.6,29,13,49.9,Yes,Tier 1,1,2.5,High
2189,12190,27,2,Master,HR,1,3.5,6,2,34.6,No,Tier 1,2,0.95,Low
2190,12191,47,27,Bachelor,IT,8,4.4,23,10,52.2,Yes,Tier 2,5,2.5,High
2191,12192,48,24,High School,Finance,7,3.4,26,11,48.4,No,Tier 3,3,2.5,High
2192,12193,42,19,Master,Operations,5,2.3,18,9,36.3,Yes,Tier 1,1,2.17,High
2193,12194,34,14,High School,IT,5,5.0,17,6,37.6,No,Tier 1,3,1.87,Low
2194,12195,27,7,Bachelor,Sales,2,3.1,9,3,38.1,No,Tier 1,4,1.24,Low
2195,12196,57,33,Master,HR,9,4.1,29,11,44.5,No,Tier 1,4,2.5,High
2196,12197,42,19,Diploma,Marketing,6,2.5,17,8,42.7,No,Tier 1,1,2.12,High
2197,12198,25,0,Master,IT,2,3.7,1,1,42.5,Yes,Tier 2,2,0.95,Low
2198,12199,22,2,High School,Sales,2,3.0,7,2,40.5,Yes,Tier 1,1,0.84,Low
2199,12200,47,27,Master,HR,8,1.7,24,8,43.9,No,Tier 3,2,2.5,High
2200,12201,41,18,Bachelor,Operations,5,3.3,19,7,47.2,No,Tier 2,4,2.02,Low
2201,12202,58,36,Diploma,Finance,10,3.5,30,13,42.4,Yes,Tier 2,1,2.5,High
2202,12203,35,15,Diploma,HR,4,3.4,12,8,39.7,Yes,Tier 1,1,1.8,Low
2203,12204,41,20,PhD,Finance,6,3.7,20,7,48.0,No,Tier 2,2,2.44,High
2204,12205,30,7,High School,Finance,2,3.3,7,2,41.9,No,Tier 2,4,1.02,Low
2205,12206,43,23,Diploma,Operations,6,3.5,20,10,45.8,No,Tier 1,4,2.34,High
2206,12207,59,35,Bachelor,Operations,10,3.6,28,13,42.5,No,Tier 1,2,2.5,High
2207,12208,25,0,Bachelor,IT,1,3.5,2,0,48.4,No,Tier 3,2,0.69,Low
2208,12209,21,0,Bachelor,IT,1,3.4,3,0,49.2,Yes,Tier 1,2,0.77,Low
2209,12210,33,6,Diploma,HR,2,2.9,7,3,49.0,Yes,Tier 1,4,1.12,Low
2210,12211,41,14,Bachelor,Operations,5,3.9,16,6,40.2,No,Tier 1,4,1.86,Low
2211,12212,46,21,Diploma,Sales,7,3.3,20,10,40.2,No,Tier 1,1,2.38,High
2212,12213,41,14,Diploma,HR,5,3.3,22,5,47.4,No,Tier 1,4,1.85,Low
2213,12214,38,13,Bachelor,Marketing,5,3.8,14,6,42.7,No,Tier 1,3,1.82,Low
2214,12215,57,37,Master,Finance,10,3.6,28,11,42.8,No,Tier 2,3,2.5,High
2215,12216,52,31,Diploma,Finance,8,3.0,27,12,39.5,No,Tier 1,2,2.5,High
2216,12217,56,35,Bachelor,IT,9,4.3,31,15,50.0,Yes,Tier 2,2,2.5,High
2217,12218,37,15,Bachelor,Sales,5,2.7,13,7,48.2,Yes,Tier 2,2,1.84,Low
2218,12219,55,30,PhD,Operations,8,2.8,27,11,42.4,No,Tier 1,1,2.5,High
2219,12220,31,10,PhD,Operations,3,3.9,9,6,39.8,No,Tier 2,3,1.53,Low
2220,12221,41,19,Master,IT,5,4.6,19,8,39.6,Yes,Tier 2,3,2.27,High
2221,12222,46,23,Diploma,Marketing,7,3.1,17,9,43.7,No,Tier 2,4,2.41,High
2222,12223,24,2,High School,HR,2,3.8,7,1,44.9,No,Tier 2,3,0.78,Low
2223,12224,54,30,Bachelor,HR,9,2.7,23,12,38.7,No,Tier 2,4,2.5,High
2224,12225,38,12,Bachelor,Sales,4,2.9,12,5,36.8,Yes,Tier 1,1,1.54,Low
2225,12226,60,40,Bachelor,IT,10,4.2,33,15,43.4,Yes,Tier 2,2,2.5,High
2226,12227,55,32,Master,IT,9,3.7,29,12,47.3,Yes,Tier 1,2,2.5,High
2227,12228,49,23,Master,Marketing,6,4.3,21,10,43.4,Yes,Tier 2,4,2.5,High
2228,12229,49,23,Master,HR,7,4.2,22,8,41.8,No,Tier 1,5,2.5,High
2229,12230,58,35,Bachelor,IT,9,2.1,34,13,37.3,Yes,Tier 3,4,2.5,High
2230,12231,41,17,Master,Operations,6,2.7,19,8,39.8,No,Tier 2,1,2.1,High
2231,12232,33,11,Bachelor,Sales,3,3.7,12,5,47.4,Yes,Tier 2,3,1.55,Low
2232,12233,37,17,High School,HR,6,2.4,18,7,36.7,Yes,Tier 2,4,1.84,Low
2233,12234,29,7,Master,Marketing,2,2.8,14,3,51.9,No,Tier 3,1,1.21,Low
2234,12235,21,0,High School,Sales,1,4.4,5,1,43.4,No,Tier 2,2,0.67,Low
2235,12236,22,0,Bachelor,Finance,2,3.1,2,2,35.1,No,Tier 1,5,0.8,Low
2236,12237,49,22,Bachelor,Operations,7,4.0,24,11,45.5,No,Tier 3,5,2.5,High
2237,12238,53,30,Master,Marketing,8,3.5,28,9,45.3,No,Tier 2,4,2.5,High
2238,12239,30,10,Master,Sales,3,3.1,9,3,40.8,No,Tier 2,3,1.47,Low
2239,12240,60,38,Bachelor,IT,10,2.4,33,14,47.7,No,Tier 3,4,2.5,High
2240,12241,41,21,Master,Finance,7,3.7,16,9,39.9,Yes,Tier 1,5,2.48,High
2241,12242,48,28,Bachelor,Marketing,8,4.4,20,11,46.2,No,Tier 1,5,2.5,High
2242,12243,31,10,Bachelor,IT,4,3.1,9,4,42.8,Yes,Tier 2,2,1.51,Low
2243,12244,54,33,Master,Operations,9,3.5,30,11,41.6,No,Tier 2,3,2.5,High
2244,12245,28,5,Master,Finance,2,2.5,7,2,49.7,Yes,Tier 1,3,1.16,Low
2245,12246,42,18,PhD,HR,5,3.1,14,8,47.9,No,Tier 2,5,2.27,High
2246,12247,28,1,Diploma,IT,1,3.7,1,2,37.5,No,Tier 2,5,0.72,Low
2247,12248,35,9,Master,Sales,4,4.0,14,5,44.9,Yes,Tier 2,4,1.65,Low
2248,12249,37,17,Bachelor,Marketing,6,3.9,17,6,52.5,No,Tier 3,4,2.12,High
2249,12250,43,19,Master,Finance,5,2.2,22,10,49.8,Yes,Tier 1,2,2.29,High
